Team Names,Series Number,Filename,Name,Description,Gender,Attributes,UUID,SHA-256
,404,pretty-betty,pretty betty,Betty is very proud of her beauty and does not hesitate to flaunt it.,Female,hair: orange bob; eyes: closed; teeth: none; clothing: orange one hand ankara print; accessories: none; expression: stoic; strength: beauty; weakness: pride,6a4f5b7c-914d-42c5-8e5f-d1c34ca48886,9d69842d92c9676a965df0ee9f5d84b4105e6e313c1d498efd4c0e98c41cccb6
,405,lola-medusa,lola medusa,Lola is the head maketer at her firm and she is the best at negotiating.,Female,hair: long red braids; eyes: closed; teeth: none; clothing: geometric ankara print; accessories: none; expression: unfazed; strength: conviction; weakness: narcissism,32ec57f7-8272-4671-ad2d-db3dff99fe9f,15ec8d74f46378fa8a7cd735750602bb804f3d527571202595482234ed522ddf
,406,bukola-nosend,bukola nosend,Bukola is friends with many but always get moody.,Female,hair: brunette bob; eyes: brown; teeth: none; clothing: blue and yellow ankara print dress; accessories: none; expression: moody; strength: ideation; weakness: procrastination,59d19b13-09e2-412e-a669-df020e03ae10,e33065ed46a8124a6adf6a28865693fd07a0edd801076e77882d28ff531897ce
,407,burna-morgan,burna morgan,Morgan paints the town red with her red hair.,Female,hair: two brunette buns; eyes: brown; teeth: none; clothing: ankara  dungarees; accessories: tobacco pipe; expression: none; strength: fighting; weakness: bossy,d08af477-de20-4780-8449-46b87840b9fa,d132e40adff1ca73751521df117c1978e67d883ea0a7f04beb99aa6a0b34ccfb
,408,afro-star,afro star,Bimbo is an afro star with great affluence.,Female,hair: orange afro; eyes: brown; teeth: none; clothing: ghana kente dress; accessories: none; expression: inspired; strength: money; weakness: aggresive,40743b16-ae12-4b4a-989c-e5fbf1e2e0ca,bf8febd2ff296e62a37f77fca0e83e9eaf2eafdb4cba455fdd1aafa043122a45
,409,fiesty-sandra,fiesty sandra,Sandra is a social animal; correct owambe ambassador.,Female,hair: brown bun; eyes: brown; teeth: none; clothing: yellow ankara dress; accessories: purple bubblegum; expression: none; strength: relating with people; weakness: short attention span,d875aa6c-3e4a-4450-b09c-e9f1cdcc3947,f6824fc19e861074ec8ca479ea324ac99c640858df312164eded6cd1a4375bb3
,410,sister-nkechi-sabi,sister nkechi sabi,Nkechi is the true definition of amebo; always in peoples business.,Female,hair: black low cut; eyes: brown; teeth: none; clothing: yellow patterned ankara dress; accessories: ankara beret; expression: none; strength: amebo; weakness: keeping quiet,a728a380-1d33-4080-841d-80b041474d8f,977ae77e943a5d0032c41a9014126b57c536ae68f44f9cc6938ea9b2afba73c1
,411,unfriendly-gina,unfriendly gina,Gina is an angry one; she has no friends but has a lot of money.,Female,hair: orange bun; eyes: brown; teeth: none; clothing: animal print dress; accessories: none; expression: stoic; strength: anger; weakness: peace,dd30a327-8a74-40a5-8207-19a790508ccc,552ea940bca68209be89e893f3ce20c15cb1154e7378cb8cb5dd52b9cf34bdcc
,412,dada-ganster,dada ganster,Zoe got her nickname dada gangster because of her beautiful dreadlocks; she is a sweet one and is ever ready to help others.,Female,hair: purple dreadlock; eyes: brown; teeth: vampiric; clothing: ankara mixed with black material dress; accessories: none; expression: annoyed; strength: finding trouble; weakness: impulsive,e1a43f65-aad2-4385-ac5e-bc159c6e0f2a,e1a4bdaa82bb34e4d92b6e99bcbf056f04e0e08a1456d275850407c26060cb03
,413,idoncare-linda,idoncare linda,Linda is a carefree woman that pays little attention to whatever is happening round her.,Female,hair: orange bob; eyes: brown; teeth: none; clothing: blue one hand dress; accessories: none; expression: mischievous; strength: instigating arguments; weakness: needs to be right,ed04b47c-ae98-4db2-b71b-04d7bb976d45,e5945d0c2135da716a6b225c6e7955baee535f3467b52f56ecefeac70e011872
,414,doubting-vivian,doubting vivian,Vivian just like the thomas in the bible; she doubts all.,Female,hair: long red braid; eyes: brown; teeth: none; clothing: red ankara one hand dress; accessories: none; expression: pissed; strength: logic; weakness: trust issues,a0282797-44ef-4bfb-a701-e4ed5e727d63,6365ebc75f69d4beb6c4cc377033e9f4e8c11d9620ff2758b312f55b53ee4533
,415,simbi-side-eyed,simbi side eyed,Simbi is reserved but doesn't allow anyone intimidate her.,Female,hair: two orange buns; eyes: brown; teeth: none; clothing: geometric ankara dress; accessories: none; expression: annoyed; strength: communication; weakness: stubborn,1f99104c-e98b-4c9a-9891-00a481e86008,f7b27f2f685028fb276ff776022dad6321d25c15c8eeddefaeeecdcd72e34768
,416,bambi-tekno,bambi tekno,Bambi is the dancer of the team; anytime she hears a beat shes on her feet.,Female,hair: brown low buns; eyes: none; teeth: none; clothing: brown ankara dress;  accessories: yellow sunglasses; expression: cool; strength: dancing; weakness: procrastination,95ff5e2c-1ff2-4d58-890b-de0f39f9d8ce,f67fb28e97aed6e4b89cc580246db475785553b0450c4638d1f12aea8082732d
,417,saka-portable,saka portable,Saka is forever convinced that his toothless smile is the icing on his cake.,Male,hair: none; eyes: none; teeth: none; clothing: black and blue shirt; accessories: purple cap and yellow sunglasses; expression: none; strength: confidence; weakness: stubborn,bd98f74f-e42e-494e-8298-3183555ca666,cb6b6d9ad51951652da6b0842f1ccbd988c2f9cb506c20b29f4536a35701f592
,418,king-of-boys,king of boys,Busayo has her way of convincing people to do things her way.,Female,hair: black buns; eyes: none; teeth: none; clothing: one hand patterned ankara dress; accessories: tobacco pipe and yellow sunglasses; expression: none; strength: confidence  weakness: always inconsiderate,a650e79c-f964-4eb1-aa89-f9c1dbdede76,ae7dde664f5430950070c25a1cde4177fb2362c7f21166f32afc58137a82d844
,419,funky-alte-pop,funky alte pop,Funke is always the life of every party; strong gen z advocate.,Female,hair: two red buns; eyes: none; teeth: none; clothing: one hand patterned ankara dress; accessories: yellow sun shades; expression: cool; strength: music; weakess: selfish,b6753a8b-6127-4e97-812b-99e465791ba3,098fbae4f894948a8e9e276d096e8a6f7787b3a2e810d1668bd28ce6ad0585dd
,420,madame-ngozi,madame ngozi,Ngozi make heads turn with her beautiful collection of materials from all over Africa.,Female,hair: red afro; eyes: none; teeth: none; clothing: ghana kente dress; accessories: yellow sunglasses; expression: pissed; strength: money; weakness: pride,7ecdbb1d-9a89-4136-b240-499051836979,9a6cfe5ae4d80740e026556f8ac0f1bdb115b81aa78325672e58326b874899bf
